,keyWord-15162,keyWord-10391,keyWord-1930,keyWord-10594,keyWord-8508,keyWord-6075,keyWord-818,keyWord-567,keyWord-6150,keyWord-6086,keyWord-2483,keyWord-1936,keyWord-417,keyWord-236,crew-5488,keyWord-9937,keyWord-9714,keyWord-6152,keyWord-187056,keyWord-9826,keyWord-9713,keyWord-9673,keyWord-1415,keyWord-572,keyWord-570,crew-2863,keyWord-6054,keyWord-779,keyWord-494,cast-18897,pt,fr,GB,CA,BE,Animation,Romance,Adventure,de,DE,Thriller,FR,Mystery,Horror,en,US,Drama,Crime,cn,HK,Comedy,Action,budget,popularity,release_date,revenue,runtime,vote_count,rate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.39852254408998433,0.07003891050583658,0.0,0.38596491228070173,0.2463157894736842,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.43887588612850914,0.897409577577235,0.16486581428571428,0.8609220495697959,0.3683135758452344,3
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.25,0.32622785703584256,0.0766861981951157,0.18716674285714285,0.6193656093489149,0.13025654327120698,2
3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.25,1.0,0.27087521206677784,1.0,1.0,1.0,3
4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.125,0.32546697450993,1.0,1.0,0.962578781512605,0.32046452524178265,2
5,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.25,1.0,1.0,0.8286088094199738,1.0,1.0,3
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.25,0.11318869777639164,1.0,1.0,1.0,0.034087374720039025,2
7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.0,1.0,1.0,1.0,0.8984359532765789,1.0,3
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.0,1.0,1.0,0.0,1.0,1.0,1
